OrderID,CustomerID,ProductID,OrderDate,ShipDate,ShipMode,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2016-118444,VD-21670,OFF-AP-10000576,2016-05-11,2016-09-11,Standard Class,387.136,2016,5,11,2,123,5.961355793670997,0.0220910506958126
CA-2015-157721,JM-16195,OFF-AP-10001303,2015-02-09,2015-05-09,First Class,19.9,2015,2,9,0,89,3.039749158970765,0.0011054097073304
CA-2015-157721,JM-16195,FUR-FU-10002116,2015-02-09,2015-05-09,First Class,70.71,2015,2,9,0,89,4.272630207894483,0.0040089388238244
CA-2018-158106,CT-11995,OFF-AR-10002255,2018-04-06,2018-10-06,Standard Class,8.64,2018,4,6,4,183,2.265921108622454,0.000461958854118
CA-2016-168564,TT-21220,OFF-BI-10004970,2016-08-08,2016-08-08,Same Day,6.608,2016,8,8,0,0,2.029200325243089,0.0003458405473926
CA-2016-168564,TT-21220,OFF-BI-10002557,2016-08-08,2016-08-08,Same Day,7.28,2016,8,8,0,0,2.1138429683971687,0.0003842418771758
CA-2016-168564,TT-21220,FUR-CH-10000785,2016-08-08,2016-08-08,Same Day,144.784,2016,8,8,0,0,4.982126074183754,0.0082418854047174
US-2017-169040,GT-14710,TEC-PH-10002310,2017-06-12,2017-12-12,Standard Class,156.792,2017,6,12,0,183,5.061277710041716,0.008928080595248
US-2017-169040,GT-14710,TEC-PH-10002834,2017-06-12,2017-12-12,Standard Class,431.976,2017,6,12,0,183,6.070682299214611,0.0246534251414649
US-2017-169040,GT-14710,OFF-EN-10000927,2017-06-12,2017-12-12,Standard Class,35.89,2017,6,12,0,183,3.607940511608584,0.0020191556347608
US-2017-169040,GT-14710,OFF-BI-10001636,2017-06-12,2017-12-12,Standard Class,47.208,2017,6,12,0,183,3.875524982387945,0.0026659208884604
US-2017-169040,GT-14710,OFF-PA-10001736,2017-06-12,2017-12-12,Standard Class,248.08,2017,6,12,0,183,5.517774130004251,0.0141447183828194
US-2017-169040,GT-14710,OFF-PA-10000482,2017-06-12,2017-12-12,Standard Class,189.7,2017,6,12,0,183,5.250701512606374,0.0108086028579046
US-2017-169040,GT-14710,OFF-BI-10001658,2017-06-12,2017-12-12,Standard Class,59.808,2017,6,12,0,183,4.107721359263739,0.0033859458218953
CA-2017-166443,LH-17020,FUR-FU-10004020,2017-04-11,2017-05-11,First Class,38.29,2017,4,11,1,30,3.670970033570368,0.0021563032411293
CA-2018-134915,EM-14140,TEC-AC-10001266,2018-12-11,2018-12-11,Same Day,41.6,2018,12,11,1,0,3.751854253275325,0.0023454526482459
CA-2018-134915,EM-14140,OFF-PA-10002160,2018-12-11,2018-12-11,Same Day,23.12,2018,12,11,1,0,3.1830413718589847,0.0012894160792082
CA-2018-134915,EM-14140,FUR-CH-10004875,2018-12-11,2018-12-11,Same Day,113.888,2018,12,11,1,0,4.743957740758318,0.0064763385520664
CA-2018-134915,EM-14140,FUR-FU-10000305,2018-12-11,2018-12-11,Same Day,113.568,2018,12,11,1,0,4.741168533176402,0.0064580522045506
CA-2018-134915,EM-14140,TEC-PH-10000347,2018-12-11,2018-12-11,Same Day,7.92,2018,12,11,1,0,2.188295946591918,0.0004208145722074
CA-2018-134915,EM-14140,TEC-PH-10001459,2018-12-11,2018-12-11,Same Day,671.984,2018,12,11,1,0,6.511721555216502,0.0383686429370068
CA-2018-168900,SH-20395,OFF-BI-10003910,2018-04-05,2018-09-05,Standard Class,2.313,2018,4,5,3,153,1.1978541233177589,0.0001004034768289
CA-2018-167941,JF-15565,OFF-AP-10002118,2018-06-11,2018-09-11,Second Class,499.584,2018,6,11,0,92,6.215775416840865,0.0285168732128666
CA-2018-167941,JF-15565,OFF-PA-10001800,2018-06-11,2018-09-11,Second Class,31.104,2018,6,11,0,92,3.468980632964616,0.0017456604497275
CA-2018-167941,JF-15565,OFF-BI-10002827,2018-06-11,2018-09-11,Second Class,13.272,2018,6,11,0,92,2.658299575837653,0.0007266537344093
CA-2018-167941,JF-15565,FUR-FU-10004671,2018-06-11,2018-09-11,Second Class,28.272,2018,6,11,0,92,3.3766314277169056,0.0015838262742126
CA-2018-167941,JF-15565,OFF-ST-10000736,2018-06-11,2018-09-11,Second Class,259.136,2018,6,11,0,92,5.561204571181559,0.0147765116894905
CA-2016-137512,AG-10675,FUR-TA-10001095,2016-07-05,2016-12-05,Standard Class,244.006,2016,7,5,1,153,5.501282700040775,0.0139119103210088
CA-2016-137512,AG-10675,OFF-PA-10000213,2016-07-05,2016-12-05,Standard Class,15.936,2016,7,5,1,153,2.829441533832564,0.0008788875774783
CA-2018-139773,DV-13045,FUR-CH-10001797,2018-04-12,2018-04-12,Same Day,188.552,2018,4,12,3,0,5.244663393212403,0.0107430005861917
CA-2018-134607,HL-15040,OFF-ST-10002214,2018-03-10,2018-08-10,Second Class,22.58,2018,3,10,5,153,3.160398895109225,0.0012585578677753
US-2015-112872,RC-19960,OFF-ST-10002205,2015-06-12,2015-11-12,Second Class,53.424,2015,6,12,4,153,3.99680523304276,0.003021133188955
US-2015-112872,RC-19960,FUR-TA-10003238,2015-06-12,2015-11-12,Second Class,275.49,2015,6,12,4,153,5.62217465394309,0.0157110583372201
CA-2017-134376,TT-21265,OFF-AP-10004532,2017-02-10,2017-06-10,Standard Class,61.44,2017,2,10,4,120,4.134206095647231,0.0034792061942259
CA-2016-130610,VP-21730,OFF-BI-10003655,2016-05-07,2016-10-07,Standard Class,19.0,2016,5,7,5,153,2.995732273553991,0.0010539793549422
CA-2017-131499,MG-17875,OFF-AP-10003779,2017-08-09,2017-10-09,First Class,207.48,2017,8,9,2,61,5.339843113376535,0.0118246380417516
CA-2017-124772,JG-15160,FUR-FU-10004748,2017-05-12,2017-06-12,First Class,191.82,2017,5,12,4,31,5.261757111236235,0.0109297499101968
CA-2018-101749,AS-10045,FUR-TA-10001520,2018-03-10,2018-08-10,Standard Class,171.288,2018,3,10,5,153,5.149167495142153,0.009756452137714
US-2017-147991,ZD-21925,FUR-FU-10004270,2017-05-05,2017-09-05,Standard Class,16.72,2017,5,5,4,123,2.8746939451769347,0.0009236891288921
CA-2018-149559,KF-16285,OFF-PA-10003172,2018-11-09,2018-12-09,Same Day,12.96,2018,11,9,4,30,2.6361960973342264,0.0007088245455814
CA-2018-149559,KF-16285,OFF-EN-10002312,2018-11-09,2018-12-09,Same Day,22.18,2018,11,9,4,30,3.1432898379116057,0.0012356999333805
CA-2018-149559,KF-16285,FUR-CH-10002320,2018-11-09,2018-12-09,Same Day,2054.272,2018,11,9,4,30,7.628163478268834,0.1173592639836556
CA-2018-125290,CC-12430,OFF-AR-10001216,2018-06-11,2018-10-11,Second Class,13.9,2018,6,11,0,122,2.7013612129514133,0.000762540691409
CA-2018-125290,CC-12430,OFF-PA-10003127,2018-06-11,2018-10-11,Second Class,26.38,2018,6,11,0,122,3.3098128198603027,0.0014757082445254
CA-2018-121419,TC-21475,FUR-TA-10004534,2018-02-04,2018-04-04,First Class,411.8,2018,2,4,6,59,6.022963214167353,0.0235004709305933
CA-2018-121419,TC-21475,TEC-AC-10000892,2018-02-04,2018-04-04,First Class,360.0,2018,2,4,6,59,5.8888779583328805,0.0205403684264723
US-2018-148054,NZ-18565,FUR-FU-10003247,2018-06-10,2018-11-10,Standard Class,41.96,2018,6,10,6,153,3.760269450200609,0.0023660247892012
US-2018-148054,NZ-18565,OFF-AP-10004336,2018-06-10,2018-11-10,Standard Class,227.84,2018,6,10,6,153,5.433023069400328,0.0129881069024447
US-2018-148054,NZ-18565,OFF-PA-10001295,2018-06-10,2018-11-10,Standard Class,37.94,2018,6,10,6,153,3.6620219999440535,0.0021363025485339
CA-2017-144554,DM-13345,TEC-AC-10002800,2017-07-11,2017-12-11,Standard Class,119.976,2017,7,11,1,153,4.795592178815914,0.0068242363135546
CA-2018-127621,RE-19450,OFF-PA-10001307,2018-03-03,2018-07-03,Standard Class,26.88,2018,3,3,5,122,3.327909585892323,0.0015042806625189
CA-2017-125206,LR-16915,OFF-ST-10003692,2017-03-01,2017-05-01,First Class,114.46,2017,3,1,2,61,4.748924149632788,0.0065090253982509
CA-2016-126137,BS-11755,FUR-BO-10004409,2016-03-10,2016-08-10,Standard Class,120.666,2016,3,10,3,153,4.801279585447315,0.0068636662503855
CA-2018-101182,KB-16405,OFF-PA-10001800,2018-04-09,2018-05-09,First Class,12.96,2018,4,9,0,30,2.6361960973342264,0.0007088245455814
CA-2018-101182,KB-16405,TEC-PH-10003589,2018-04-09,2018-05-09,First Class,43.176,2018,4,9,0,30,3.7881816551877994,0.0024355129097613
CA-2017-112123,BH-11710,OFF-BI-10001071,2017-03-03,2017-08-03,Standard Class,447.86,2017,3,3,4,153,6.106711035112369,0.0255611137162806
CA-2017-112123,BH-11710,TEC-PH-10001557,2017-03-03,2017-08-03,Standard Class,479.95,2017,3,3,4,153,6.175763314598624,0.0273948915031
CA-2017-112123,BH-11710,OFF-PA-10001977,2017-03-03,2017-08-03,Standard Class,166.44,2017,3,3,4,153,5.120625078137745,0.0094794139728495
CA-2017-124562,JP-16135,OFF-BI-10001267,2017-08-12,2017-12-12,Standard Class,12.957,2017,8,12,5,122,2.635981174526507,0.0007086531110734
CA-2016-121720,JE-15610,FUR-CH-10003312,2016-11-06,2016-12-06,First Class,1123.92,2016,11,6,6,30,7.025467200998895,0.0641944515335788
CA-2016-121720,JE-15610,TEC-PH-10002496,2016-11-06,2016-12-06,First Class,249.584,2016,11,6,6,30,5.523794193655919,0.0142306642161437
CA-2016-121720,JE-15610,FUR-FU-10003464,2016-11-06,2016-12-06,First Class,48.672,2016,11,6,6,30,3.905441394062592,0.0027495809283452
CA-2016-121720,JE-15610,OFF-AR-10000380,2016-11-06,2016-12-06,First Class,60.768,2016,11,6,6,30,4.123385431006515,0.0034408048644427
CA-2016-121720,JE-15610,OFF-BI-10004593,2016-11-06,2016-12-06,First Class,78.6,2016,11,6,6,30,4.377014092850337,0.0044598115797609
CA-2016-121720,JE-15610,OFF-BI-10001308,2016-11-06,2016-12-06,First Class,3.768,2016,11,6,6,30,1.5619269297630487,0.0001835492131898
CA-2016-121720,JE-15610,OFF-ST-10001780,2016-11-06,2016-12-06,First Class,1036.624,2016,11,6,6,30,6.944688763035427,0.0592059359312671
CA-2016-121720,JE-15610,OFF-ST-10003816,2016-11-06,2016-12-06,First Class,563.808,2016,11,6,6,30,6.336485850384668,0.0321869431592888
CA-2018-149895,EB-14110,TEC-PH-10002200,2018-08-09,2018-12-09,Standard Class,258.528,2018,8,9,3,122,5.5588645965925,0.0147417676292104
CA-2018-147564,BP-11155,OFF-PA-10004438,2018-02-10,2018-06-10,Standard Class,49.12,2018,2,10,5,120,3.9144201300278674,0.0027751818148674
US-2015-122959,CY-12745,OFF-BI-10003650,2015-12-12,2015-12-12,Same Day,210.392,2015,12,12,5,0,5.3537142297683245,0.0119910438041454
US-2017-148110,AR-10825,FUR-CH-10002647,2017-05-09,2017-11-09,Standard Class,347.802,2017,5,9,1,184,5.85450442596334,0.0198433157171042
CA-2017-120558,RD-19810,OFF-PA-10003441,2017-07-06,2017-10-06,First Class,32.4,2017,7,6,3,92,3.5085558999826545,0.0018197201571665
CA-2015-128986,GH-14410,OFF-PA-10001289,2015-03-08,2015-05-08,Second Class,93.024,2015,3,8,6,61,4.543550068830553,0.0052840686940359
CA-2018-122280,SH-20395,OFF-PA-10004911,2018-10-09,2018-10-09,Same Day,18.76,2018,10,9,1,0,2.983659692319722,0.0010402645943053
CA-2018-105235,SM-20950,FUR-FU-10001487,2018-05-12,2018-11-12,Standard Class,20.94,2018,5,12,5,184,3.088311454847084,0.0011648403367568
CA-2018-105235,SM-20950,FUR-FU-10000521,2018-05-12,2018-11-12,Standard Class,58.68,2018,5,12,5,184,4.088996955895506,0.0033214864469021
CA-2018-105235,SM-20950,OFF-AP-10001271,2018-05-12,2018-11-12,Standard Class,254.9,2018,5,12,5,184,5.544786743165743,0.01453444616425
CA-2018-152912,BM-11650,OFF-BI-10004728,2018-09-11,2018-12-11,Second Class,9.64,2018,9,11,1,91,2.3646204839134985,0.0005191036901049
CA-2018-152912,BM-11650,TEC-AC-10004666,2018-09-11,2018-12-11,Second Class,826.62,2018,9,11,1,91,6.718554111843284,0.0472052917946758
CA-2018-152912,BM-11650,OFF-ST-10003208,2018-09-11,2018-12-11,Second Class,1633.14,2018,9,11,1,91,7.398871951064251,0.0932937449148239
CA-2018-152912,BM-11650,OFF-ST-10003208,2018-09-11,2018-12-11,Second Class,544.38,2018,9,11,1,91,6.301482799405415,0.0310767332857354
CA-2015-123498,TC-20980,OFF-BI-10000632,2015-07-11,2015-09-11,First Class,26.046,2015,7,11,5,62,3.297539120051168,0.0014566218693058
CA-2015-123498,TC-20980,OFF-EN-10004773,2015-07-11,2015-09-11,First Class,74.352,2015,7,11,5,62,4.322170467520516,0.0042170603164886
CA-2018-123981,RW-19630,TEC-PH-10002115,2018-02-10,2018-08-10,Standard Class,65.99,2018,2,10,5,181,4.204543354520176,0.0037392151979662
CA-2018-158953,ML-18040,OFF-BI-10002557,2018-04-06,2018-08-06,Standard Class,6.37,2018,4,6,4,122,1.9974177062012453,0.0003322400764277
CA-2015-165428,JL-15130,OFF-BI-10002949,2015-01-09,2015-04-09,First Class,3.648,2015,1,9,4,90,1.53643701954961,0.0001766918328714
CA-2015-165428,JL-15130,OFF-PA-10004100,2015-01-09,2015-04-09,First Class,31.104,2015,1,9,4,90,3.468980632964616,0.0017456604497275
CA-2016-149384,EH-13945,OFF-BI-10003196,2016-10-07,2016-10-07,Same Day,3.366,2016,10,7,4,0,1.473847258127752,0.0001605769891231
CA-2015-131527,TB-21280,TEC-PH-10001644,2015-01-12,2015-07-12,Standard Class,95.968,2015,1,12,0,181,4.574381027168211,0.0054523030911813
CA-2018-150189,VG-21790,OFF-LA-10002762,2018-08-07,2018-10-07,First Class,75.18,2018,8,7,1,61,4.333098961050458,0.0042643762406858
US-2016-137008,JP-15460,OFF-PA-10001295,2016-02-10,2016-08-10,Standard Class,94.85,2016,2,10,2,182,4.562784469491653,0.0053884151645479
US-2016-137008,JP-15460,OFF-EN-10002500,2016-02-10,2016-08-10,Standard Class,51.12,2016,2,10,2,182,3.953548752256644,0.0028894714868412
US-2016-137008,JP-15460,TEC-AC-10000892,2016-02-10,2016-08-10,Standard Class,90.0,2016,2,10,2,182,4.51085950651685,0.0051112627100115
CA-2015-108189,ES-14080,OFF-PA-10001838,2015-02-10,2015-05-10,First Class,9.408,2015,2,10,1,89,2.3425747412102043,0.0005058460881559
CA-2015-108189,ES-14080,OFF-FA-10000735,2015-02-10,2015-05-10,First Class,4.672,2015,2,10,1,89,1.7355417892298264,0.000235208144922
CA-2015-108189,ES-14080,TEC-PH-10001760,2015-02-10,2015-05-10,First Class,318.4,2015,2,10,1,89,5.766444235780912,0.0181631432494176
CA-2015-108189,ES-14080,OFF-EN-10004846,2015-02-10,2015-05-10,First Class,12.768,2015,2,10,1,89,2.6223470589092384,0.0006978527370719
CA-2015-108189,ES-14080,OFF-SU-10003567,2015-02-10,2015-05-10,First Class,15.36,2015,2,10,1,89,2.794839331174601,0.0008459721519499
CA-2015-108189,ES-14080,TEC-PH-10001557,2015-02-10,2015-05-10,First Class,230.376,2015,2,10,1,89,5.444044092872437,0.0131330262065074
CA-2015-108189,ES-14080,TEC-AC-10003038,2015-02-10,2015-05-10,First Class,7.16,2015,2,10,1,89,2.0992441689760155,0.0003773844968574
CA-2018-131625,BN-11515,FUR-FU-10004960,2018-01-09,2018-05-09,Second Class,114.9,2018,1,9,1,120,4.752727750345706,0.0065341691260851
CA-2017-146836,CC-12475,OFF-ST-10001580,2017-02-05,2017-02-05,Same Day,44.94,2017,2,5,6,0,3.827336197260952,0.0025363164004422
CA-2017-146836,CC-12475,OFF-BI-10000315,2017-02-05,2017-02-05,Same Day,45.576,2017,2,5,6,0,3.8410853870032673,0.0025726605161298
US-2017-140809,CK-12760,OFF-ST-10002214,2017-01-02,2017-03-02,First Class,56.45,2017,1,2,0,59,4.050915004294764,0.0031940534626513
CA-2018-113355,SJ-20215,TEC-PH-10004912,2018-01-12,2018-05-12,Standard Class,219.8,2018,1,12,4,120,5.39725731440294,0.0125286624211101
CA-2018-113355,SJ-20215,FUR-CH-10002602,2018-01-12,2018-05-12,Standard Class,317.058,2018,1,12,4,120,5.762233756086261,0.0180864548795232
US-2018-140907,BP-11185,TEC-AC-10004510,2018-10-12,2018-12-12,Second Class,49.08,2018,10,12,4,61,3.913621726791843,0.0027728960214279
US-2018-140907,BP-11185,OFF-ST-10000060,2018-10-12,2018-12-12,Second Class,324.9,2018,10,12,4,61,5.786590585843515,0.0185345846833324
US-2018-140907,BP-11185,OFF-AR-10000799,2018-10-12,2018-12-12,Second Class,18.24,2018,10,12,4,61,2.9569914452375605,0.0010105492795921
CA-2017-122518,RF-19345,OFF-LA-10001641,2017-04-03,2017-08-03,Second Class,10.08,2017,4,3,0,122,2.405141681319138,0.0005442474179391
CA-2018-133865,PS-19045,TEC-CO-10001046,2018-08-05,2018-12-05,Standard Class,3359.952,2018,8,5,6,122,8.119979546159275,0.1919721334350206
CA-2018-116358,KM-16225,OFF-FA-10003495,2018-02-11,2018-06-11,Standard Class,18.24,2018,2,11,6,120,2.9569914452375605,0.0010105492795921
CA-2018-116358,KM-16225,OFF-AR-10004685,2018-02-11,2018-06-11,Standard Class,27.78,2018,2,11,6,120,3.359680701459222,0.0015557110149071
CA-2015-102988,GM-14695,OFF-AR-10004757,2015-05-04,2015-09-04,Second Class,22.96,2015,5,4,0,123,3.1763857732472487,0.0012802729054503
CA-2015-102988,GM-14695,TEC-PH-10001615,2015-05-04,2015-09-04,Second Class,28.99,2015,5,4,0,123,3.4008639927609177,0.0016248562664512
CA-2015-102988,GM-14695,OFF-PA-10003349,2015-05-04,2015-09-04,Second Class,12.96,2015,5,4,0,123,2.6361960973342264,0.0007088245455814
CA-2015-102988,GM-14695,OFF-AR-10000127,2015-05-04,2015-09-04,Second Class,22.96,2015,5,4,0,123,3.1763857732472487,0.0012802729054503
CA-2015-102988,GM-14695,OFF-SU-10002881,2015-05-04,2015-09-04,Second Class,4164.05,2015,5,4,0,123,8.334483559330806,0.2379221817624084
CA-2018-113418,CM-12655,TEC-MA-10002428,2018-01-10,2018-03-10,First Class,1704.89,2018,1,10,2,59,7.441842247660968,0.0973938868968834
CA-2016-144386,GT-14635,OFF-BI-10001116,2016-05-11,2016-11-11,Standard Class,25.344,2016,5,11,2,184,3.271240545074064,0.001416506194443
CA-2018-154732,AH-10195,OFF-BI-10000474,2018-05-11,2018-07-11,First Class,16.03,2018,5,11,4,61,2.834976494674597,0.0008842591920611
CA-2017-139234,AF-10870,OFF-BI-10000773,2017-06-05,2017-10-05,Standard Class,3.208,2017,6,5,0,122,1.4369874754354088,0.0001515481050372
CA-2017-139234,AF-10870,TEC-AC-10004510,2017-06-05,2017-10-05,Standard Class,26.176,2017,6,5,0,122,3.302334230858283,0.0014640506979841
US-2016-142020,TC-21535,OFF-PA-10004569,2016-04-06,2016-08-06,Second Class,30.44,2016,4,6,2,122,3.448080967561006,0.0017077162786322
US-2016-142020,TC-21535,FUR-FU-10000672,2016-04-06,2016-08-06,Second Class,35.28,2016,4,6,2,122,3.591266625246936,0.0019842972848088
CA-2016-161718,SO-20335,FUR-FU-10002445,2016-04-12,2016-10-12,Standard Class,28.44,2016,4,12,1,183,3.382354293860676,0.0015934266066584
CA-2016-161718,SO-20335,FUR-CH-10002372,2016-04-12,2016-10-12,Standard Class,364.41,2016,4,12,1,183,5.9010200108381765,0.0207923771531745
CA-2016-161718,SO-20335,TEC-PH-10000376,2016-04-12,2016-10-12,Standard Class,39.96,2016,4,12,1,183,3.712595980731253,0.0022517351172274
CA-2016-161718,SO-20335,FUR-CH-10002965,2016-04-12,2016-10-12,Standard Class,361.764,2016,4,12,1,183,5.893752485092619,0.0206411719171532
CA-2017-100671,CS-12490,OFF-ST-10004950,2017-01-11,2017-04-11,First Class,111.672,2017,1,11,2,90,4.724480942972642,0.0063497055955194
CA-2016-130659,MS-17365,OFF-EN-10004147,2016-04-12,2016-09-12,Second Class,17.94,2016,4,12,1,153,2.9412760877579323,0.0009934058287961
CA-2016-130659,MS-17365,FUR-CH-10003535,2016-04-12,2016-09-12,Second Class,384.174,2016,4,12,1,153,5.953695180241972,0.0219217876916194
CA-2016-130659,MS-17365,TEC-PH-10004586,2016-04-12,2016-09-12,Second Class,1799.75,2016,4,12,1,153,7.495958523769472,0.1028146460385999
CA-2018-148404,Dp-13240,OFF-ST-10003208,2018-07-10,2018-11-10,Standard Class,580.672,2018,7,10,1,123,6.365906714980824,0.0331506336733717
CA-2018-148404,Dp-13240,OFF-FA-10003112,2018-07-10,2018-11-10,Standard Class,18.936,2018,7,10,1,123,2.992527142605043,0.001050322085439
CA-2018-148404,Dp-13240,TEC-PH-10004447,2018-07-10,2018-11-10,Standard Class,222.384,2018,7,10,1,123,5.4088922636584185,0.0126763246773002
CA-2018-148404,Dp-13240,OFF-BI-10002854,2018-07-10,2018-11-10,Standard Class,50.454,2018,7,10,1,123,3.940688204641911,0.0028514130260739
CA-2018-148404,Dp-13240,FUR-TA-10001039,2018-07-10,2018-11-10,Standard Class,154.764,2018,7,10,1,123,5.04834204126836,0.0088121908678666
US-2018-131583,CL-11890,OFF-PA-10000380,2018-10-06,2018-10-06,Same Day,40.032,2018,10,6,5,0,3.714352250086968,0.0022558495454185
US-2018-148362,KF-16285,OFF-ST-10001128,2018-01-07,2018-08-07,Standard Class,443.92,2018,1,7,6,212,6.097894490723829,0.0253359630624923
US-2018-148362,KF-16285,OFF-BI-10003656,2018-01-07,2018-08-07,Standard Class,169.99,2018,1,7,6,212,5.141605075260502,0.009682278140603
US-2018-148362,KF-16285,OFF-PA-10003441,2018-01-07,2018-08-07,Standard Class,25.92,2018,1,7,6,212,3.2928695047765277,0.0014494216199715
CA-2016-129700,LA-16780,FUR-FU-10001940,2016-04-05,2016-05-05,First Class,22.288,2016,4,5,1,30,3.147938206443322,0.0012418715756671
CA-2017-116540,SS-20590,OFF-FA-10002676,2017-02-09,2017-02-09,Same Day,1.81,2017,2,9,3,0,1.0331844833456545,7.165962432756243e-05
CA-2017-116540,SS-20590,OFF-BI-10004970,2017-02-09,2017-02-09,Same Day,8.26,2017,2,9,3,0,2.225704048658088,0.000440243816443
US-2018-111024,SZ-20035,OFF-PA-10000174,2018-03-07,2018-06-07,Second Class,32.896,2018,3,7,2,92,3.523297013324258,0.001848063995816
US-2018-111024,SZ-20035,FUR-TA-10002041,2018-03-07,2018-06-07,Second Class,215.148,2018,3,7,2,92,5.375963358237152,0.0122628246440991
US-2018-111024,SZ-20035,OFF-PA-10002246,2018-03-07,2018-06-07,Second Class,30.96,2018,3,7,2,92,3.464485120898074,0.0017374315933454
CA-2018-148264,LF-17185,OFF-ST-10003327,2018-08-12,2018-09-12,First Class,29.79,2018,8,12,6,31,3.427189961936409,0.0016705721352407
CA-2018-148264,LF-17185,FUR-FU-10002703,2018-08-12,2018-09-12,First Class,128.9,2018,8,12,6,31,4.866764923676554,0.0073341968299016
CA-2018-148264,LF-17185,OFF-PA-10003651,2018-08-12,2018-09-12,First Class,60.12,2018,8,12,6,31,4.112839144858265,0.0034037750107232
CA-2018-131212,AB-10165,OFF-BI-10001617,2018-05-12,2018-09-12,Standard Class,24.816,2018,5,12,5,123,3.2509944547496605,0.0013863337210419
CA-2018-131212,AB-10165,OFF-BI-10000145,2018-05-12,2018-09-12,Standard Class,14.976,2018,5,12,5,123,2.771087596113514,0.0008240285349309
CA-2017-158869,AH-10690,OFF-PA-10000474,2017-06-08,2017-07-08,First Class,70.88,2017,6,8,3,30,4.274998061915358,0.0040186534459421
CA-2016-153325,ST-20530,OFF-BI-10004236,2016-01-03,2016-02-03,Second Class,58.72,2016,1,3,6,31,4.089666972670989,0.0033237722403415
CA-2018-114258,EM-13825,TEC-PH-10003012,2018-05-11,2018-10-11,Second Class,492.768,2018,5,11,4,153,6.2020657712470415,0.02812737401078
CA-2018-128699,ND-18370,TEC-AC-10001990,2018-03-12,2018-05-12,Second Class,47.992,2018,3,12,0,61,3.891657019475273,0.0027107224398742
CA-2016-100888,MH-17455,OFF-PA-10001019,2016-06-04,2016-10-04,Standard Class,47.952,2016,6,4,5,122,3.8908402261602393,0.0027084366464347
